"comparison","bootstrap_mean","y","density_group"
"Air - Solvent",1.08539590432427,5,"Air"
"Air - Solvent",1.07504320200694,5,"Air"
"Air - Solvent",1.11688136218388,5,"Air"
"Air - Solvent",1.62553531636747,5,"Air"
"Air - Solvent",1.42584608398567,5,"Air"
"Air - Solvent",0.498803673213489,5,"Air"
"Air - Solvent",1.37980127650567,5,"Air"
"Air - Solvent",0.634773681373323,5,"Air"
"Air - Solvent",1.13689821774142,5,"Air"
"Air - Solvent",1.65924844845505,5,"Air"
"Air - Solvent",0.515871670192186,5,"Air"
"Air - Solvent",0.505597664845524,5,"Air"
"Air - Solvent",0.955232782326236,5,"Air"
"Air - Solvent",1.14623967291345,5,"Air"
"Air - Solvent",1.62423769315997,5,"Air"
"Air - Solvent",0.69755166487754,5,"Air"
"Air - Solvent",0.824346177135624,5,"Air"
"Air - Solvent",1.42943632221566,5,"Air"
"Air - Solvent",1.8325335342442,5,"Air"
"Air - Solvent",0.637851539990317,5,"Air"
"Air - Solvent",0.821103294894046,5,"Air"
"Air - Solvent",0.800377286481096,5,"Air"
"Air - Solvent",1.27794840323691,5,"Air"
"Air - Solvent",1.4633987234146,5,"Air"
"Air - Solvent",0.775639922969322,5,"Air"
"Air - Solvent",1.70714243997327,5,"Air"
"Air - Solvent",0.798090741255512,5,"Air"
"Air - Solvent",1.30123184523362,5,"Air"
"Air - Solvent",1.01178761307452,5,"Air"
"Air - Solvent",1.27690290835425,5,"Air"
"Air - Solvent",0.429474011967537,5,"Air"
"Air - Solvent",0.556483999653415,5,"Air"
"Air - Solvent",1.75356617598957,5,"Air"
"Air - Solvent",1.71115236550758,5,"Air"
"Air - Solvent",0.740761653557453,5,"Air"
"Air - Solvent",1.30024092226408,5,"Air"
"Air - Solvent",1.30528532067835,5,"Air"
"Air - Solvent",0.992572704932581,5,"Air"
"Air - Solvent",1.82452755967513,5,"Air"
"Air - Solvent",0.887278399384353,5,"Air"
"Air - Solvent",1.09905894925005,5,"Air"
"Air - Solvent",1.19856805412579,5,"Air"
"Air - Solvent",1.18237380503186,5,"Air"
"Air - Solvent",1.30974296396486,5,"Air"
"Air - Solvent",0.330878838305391,5,"Air"
"Air - Solvent",0.880810751779255,5,"Air"
"Air - Solvent",0.90630915132579,5,"Air"
"Air - Solvent",1.10922359944987,5,"Air"
"Air - Solvent",1.19020093344194,5,"Air"
"Air - Solvent",1.32587837969417,5,"Air"
"Air - Solvent",0.715973759931118,5,"Air"
"Air - Solvent",0.975324849881939,5,"Air"
"Air - Solvent",1.29387329333272,5,"Air"
"Air - Solvent",1.37572448416816,5,"Air"
"Air - Solvent",1.57431987421289,5,"Air"
"Air - Solvent",0.878548709491884,5,"Air"
"Air - Solvent",1.44198748117178,5,"Air"
"Air - Solvent",1.20867429810564,5,"Air"
"Air - Solvent",0.804443691270821,5,"Air"
"Air - Solvent",1.52449269318988,5,"Air"
"Air - Solvent",0.978818170226516,5,"Air"
"Air - Solvent",0.781391103466268,5,"Air"
"Air - Solvent",0.84007491322558,5,"Air"
"Air - Solvent",0.854376597262998,5,"Air"
"Air - Solvent",1.30009257831993,5,"Air"
"Air - Solvent",1.75247632334581,5,"Air"
"Air - Solvent",0.887794913694642,5,"Air"
"Air - Solvent",0.98456752667634,5,"Air"
"Air - Solvent",1.74065066761623,5,"Air"
"Air - Solvent",0.666693013720644,5,"Air"
"Air - Solvent",1.39388635880292,5,"Air"
"Air - Solvent",1.19906267466916,5,"Air"
"Air - Solvent",1.00929664305264,5,"Air"
"Air - Solvent",1.33750305549743,5,"Air"
"Air - Solvent",0.574304587493861,5,"Air"
"Air - Solvent",1.08421381298116,5,"Air"
"Air - Solvent",0.862963584039139,5,"Air"
"Air - Solvent",0.695979292368989,5,"Air"
"Air - Solvent",1.44660519946512,5,"Air"
"Air - Solvent",1.50612663226018,5,"Air"
"Air - Solvent",1.47582702993125,5,"Air"
"Air - Solvent",0.966176449343657,5,"Air"
"Air - Solvent",1.17598114537276,5,"Air"
"Air - Solvent",1.42264793523968,5,"Air"
"Air - Solvent",1.73163212965606,5,"Air"
"Air - Solvent",0.806964931844525,5,"Air"
"Air - Solvent",1.47455016796938,5,"Air"
"Air - Solvent",0.726400974787484,5,"Air"
"Air - Solvent",1.27911393318379,5,"Air"
"Air - Solvent",1.02437276958654,5,"Air"
"Air - Solvent",0.635827584909816,5,"Air"
"Air - Solvent",1.45585851344273,5,"Air"
"Air - Solvent",1.30587072020572,5,"Air"
"Air - Solvent",1.64259592449,5,"Air"
"Air - Solvent",0.996971163531742,5,"Air"
"Air - Solvent",1.31098094688138,5,"Air"
"Air - Solvent",1.32979899357744,5,"Air"
"Air - Solvent",0.774268687560995,5,"Air"
"Air - Solvent",1.23113659533476,5,"Air"
"Air - Solvent",1.17324032924489,5,"Air"
"Air - Solvent",0.246553455477838,5,"Air"
"Air - Solvent",0.89392535913499,5,"Air"
"Air - Solvent",0.56833161887122,5,"Air"
"Air - Solvent",1.23331823221527,5,"Air"
"Air - Solvent",1.6471697165545,5,"Air"
"Air - Solvent",1.53923433865654,5,"Air"
"Air - Solvent",1.07929726812868,5,"Air"
"Air - Solvent",1.5579201299922,5,"Air"
"Air - Solvent",1.25544900901151,5,"Air"
"Air - Solvent",0.970868928618373,5,"Air"
"Air - Solvent",0.648572048390649,5,"Air"
"Air - Solvent",1.11877769931344,5,"Air"
"Air - Solvent",0.784177831292324,5,"Air"
"Air - Solvent",0.741357780627202,5,"Air"
"Air - Solvent",1.05535901916188,5,"Air"
"Air - Solvent",0.576992910212773,5,"Air"
"Air - Solvent",0.514198348490007,5,"Air"
"Air - Solvent",0.55092956699967,5,"Air"
"Air - Solvent",1.1617184385134,5,"Air"
"Air - Solvent",0.856347810508321,5,"Air"
"Air - Solvent",1.0597061163314,5,"Air"
"Air - Solvent",0.428077735245039,5,"Air"
"Air - Solvent",1.40415625037271,5,"Air"
"Air - Solvent",1.20703129942726,5,"Air"
"Air - Solvent",0.769171209973953,5,"Air"
"Air - Solvent",0.548331950684646,5,"Air"
"Air - Solvent",1.52793413214858,5,"Air"
"Air - Solvent",0.863229406336358,5,"Air"
"Air - Solvent",0.461374345374827,5,"Air"
"Air - Solvent",0.748812914295469,5,"Air"
"Air - Solvent",0.355866095687807,5,"Air"
"Air - Solvent",1.28511126152215,5,"Air"
"Air - Solvent",0.672961011374756,5,"Air"
"Air - Solvent",0.742962247487109,5,"Air"
"Air - Solvent",1.0915790757243,5,"Air"
"Air - Solvent",0.54046261577757,5,"Air"
"Air - Solvent",0.556761197708652,5,"Air"
"Air - Solvent",0.578880437499788,5,"Air"
"Air - Solvent",1.39972212864822,5,"Air"
"Air - Solvent",0.34364946673987,5,"Air"
"Air - Solvent",0.953920193367603,5,"Air"
"Air - Solvent",1.45672456113368,5,"Air"
"Air - Solvent",0.253745554817833,5,"Air"
"Air - Solvent",1.03568184881559,5,"Air"
"Air - Solvent",0.588192957924321,5,"Air"
"Air - Solvent",1.35454501725692,5,"Air"
"Air - Solvent",0.839140635351688,5,"Air"
"Air - Solvent",0.801812292542116,5,"Air"
"Air - Solvent",1.07390827549096,5,"Air"
"Air - Solvent",0.931112994462075,5,"Air"
"Air - Solvent",0.851808546336625,5,"Air"
"Air - Solvent",0.829575190960773,5,"Air"
"Air - Solvent",0.53561608904948,5,"Air"
"Air - Solvent",0.708712927972264,5,"Air"
"Air - Solvent",1.55152867105118,5,"Air"
"Air - Solvent",0.608797756388216,5,"Air"
"Air - Solvent",0.926667361925916,5,"Air"
"Air - Solvent",0.615484957574832,5,"Air"
"Air - Solvent",1.10363542809359,5,"Air"
"Air - Solvent",0.648338773123632,5,"Air"
"Air - Solvent",1.47116006046241,5,"Air"
"Air - Solvent",0.913874159542993,5,"Air"
"Air - Solvent",1.37348289939382,5,"Air"
"Air - Solvent",0.936599898693826,5,"Air"
"Air - Solvent",0.925495955077272,5,"Air"
"Air - Solvent",1.02596690457947,5,"Air"
"Air - Solvent",0.618043356085459,5,"Air"
"Air - Solvent",-0.0151792267756582,5,"Air"
"Air - Solvent",1.39662906809057,5,"Air"
"Air - Solvent",1.11174197060566,5,"Air"
"Air - Solvent",1.58287298883122,5,"Air"
"Air - Solvent",0.563288640168212,5,"Air"
"Air - Solvent",0.907441619366946,5,"Air"
"Air - Solvent",1.46863684477673,5,"Air"
"Air - Solvent",0.686005780117156,5,"Air"
"Air - Solvent",0.943464833894045,5,"Air"
"Air - Solvent",1.29370268606644,5,"Air"
"Air - Solvent",0.830954361333408,5,"Air"
"Air - Solvent",1.00375522350795,5,"Air"
"Air - Solvent",1.24063216036317,5,"Air"
"Air - Solvent",1.05324649871508,5,"Air"
"Air - Solvent",0.559135486211835,5,"Air"
"Air - Solvent",1.42714391167864,5,"Air"
"Air - Solvent",1.60895160453744,5,"Air"
"Air - Solvent",1.63730473233397,5,"Air"
"Air - Solvent",0.684270665163852,5,"Air"
"Air - Solvent",0.447143292791873,5,"Air"
"Air - Solvent",1.42305804217233,5,"Air"
"Air - Solvent",-0.365448756420656,5,"Air"
"Air - Solvent",1.16623119477085,5,"Air"
"Air - Solvent",0.972645234148835,5,"Air"
"Air - Solvent",0.839511650885641,5,"Air"
"Air - Solvent",1.08281806059794,5,"Air"
"Air - Solvent",0.760405571305925,5,"Air"
"Air - Solvent",1.93630211217372,5,"Air"
"Air - Solvent",1.09401271727441,5,"Air"
"Air - Solvent",1.04909837534575,5,"Air"
"Air - Solvent",0.713179359068546,5,"Air"
"Air - Solvent",1.12478257473662,5,"Air"
"Air - Solvent",0.676268204865308,5,"Air"
"Air - Solvent",0.542738454829836,5,"Air"
"Air - Solvent",1.3466854810339,5,"Air"
"Air - Solvent",1.0054938938729,5,"Air"
"Air - Solvent",0.801882116151124,5,"Air"
"Air - Solvent",1.59957025648299,5,"Air"
"Air - Solvent",1.42917447419963,5,"Air"
"Air - Solvent",0.616710191053356,5,"Air"
"Air - Solvent",0.599043942445285,5,"Air"
"Air - Solvent",0.459819081092722,5,"Air"
"Air - Solvent",0.54037412154193,5,"Air"
"Air - Solvent",1.08508224517894,5,"Air"
"Air - Solvent",0.630831044519206,5,"Air"
"Air - Solvent",1.55568367418391,5,"Air"
"Air - Solvent",1.13143887887614,5,"Air"
"Air - Solvent",0.531366356798414,5,"Air"
"Air - Solvent",0.875677690607887,5,"Air"
"Air - Solvent",0.43351632481834,5,"Air"
"Air - Solvent",1.08478281477573,5,"Air"
"Air - Solvent",0.582571227069549,5,"Air"
"Air - Solvent",0.942340016462643,5,"Air"
"Air - Solvent",1.03143208518499,5,"Air"
"Air - Solvent",1.24908445352961,5,"Air"
"Air - Solvent",1.01509535965966,5,"Air"
"Air - Solvent",1.6706481996652,5,"Air"
"Air - Solvent",1.13347654142732,5,"Air"
"Air - Solvent",0.796864893061399,5,"Air"
"Air - Solvent",1.36071352151924,5,"Air"
"Air - Solvent",0.868989874792172,5,"Air"
"Air - Solvent",0.744507286888424,5,"Air"
"Air - Solvent",1.71323728384776,5,"Air"
"Air - Solvent",1.1568100372198,5,"Air"
"Air - Solvent",0.664654650431524,5,"Air"
"Air - Solvent",0.870169036900562,5,"Air"
"Air - Solvent",1.41535143421109,5,"Air"
"Air - Solvent",1.89855069609846,5,"Air"
"Air - Solvent",1.77469807078946,5,"Air"
"Air - Solvent",0.866679500399704,5,"Air"
"Air - Solvent",1.1624002949835,5,"Air"
"Air - Solvent",1.04200022849174,5,"Air"
"Air - Solvent",1.28585784631966,5,"Air"
"Air - Solvent",0.760882943723042,5,"Air"
"Air - Solvent",1.40396422327149,5,"Air"
"Air - Solvent",0.925232194150369,5,"Air"
"Air - Solvent",1.08071256207174,5,"Air"
"Air - Solvent",0.62004575462231,5,"Air"
"Air - Solvent",1.36620551921313,5,"Air"
"Air - Solvent",0.92159249323467,5,"Air"
"Air - Solvent",1.26345817436508,5,"Air"
"Air - Solvent",1.06393579486699,5,"Air"
"Air - Solvent",1.01175316756254,5,"Air"
"Air - Solvent",1.26442898395559,5,"Air"
"Air - Solvent",0.666515648648402,5,"Air"
"Air - Solvent",0.697789561429883,5,"Air"
"Air - Solvent",1.41041266650714,5,"Air"
"Air - Solvent",0.842670228319799,5,"Air"
"Air - Solvent",1.18344690522461,5,"Air"
"Air - Solvent",1.00741141878395,5,"Air"
"Air - Solvent",1.80561299571833,5,"Air"
"Air - Solvent",1.66427569690463,5,"Air"
"Air - Solvent",0.817343111952497,5,"Air"
"Air - Solvent",0.756195206104067,5,"Air"
"Air - Solvent",1.24676733716948,5,"Air"
"Air - Solvent",1.2908216115993,5,"Air"
"Air - Solvent",1.64988244084406,5,"Air"
"Air - Solvent",1.55052634407023,5,"Air"
"Air - Solvent",0.797292593183516,5,"Air"
"Air - Solvent",0.538756448734963,5,"Air"
"Air - Solvent",1.24188476456031,5,"Air"
"Air - Solvent",0.542465814549903,5,"Air"
"Air - Solvent",0.974282368199761,5,"Air"
"Air - Solvent",1.13903375687556,5,"Air"
"Air - Solvent",0.60510744157391,5,"Air"
"Air - Solvent",0.594679958461026,5,"Air"
"Air - Solvent",0.678717021498163,5,"Air"
"Air - Solvent",0.621145464589147,5,"Air"
"Air - Solvent",1.01663575372987,5,"Air"
"Air - Solvent",1.45977487323277,5,"Air"
"Air - Solvent",1.02938770255115,5,"Air"
"Air - Solvent",0.779398150749186,5,"Air"
"Air - Solvent",0.766797269115655,5,"Air"
"Air - Solvent",1.00863641093134,5,"Air"
"Air - Solvent",0.989115724476787,5,"Air"
"Air - Solvent",1.64138864613891,5,"Air"
"Air - Solvent",1.11467587558726,5,"Air"
"Air - Solvent",1.25006254982327,5,"Air"
"Air - Solvent",0.509042012375138,5,"Air"
"Air - Solvent",0.729794802180364,5,"Air"
"Air - Solvent",1.13971848271014,5,"Air"
"Air - Solvent",1.43051077728938,5,"Air"
"Air - Solvent",0.677091247091024,5,"Air"
"Air - Solvent",0.723184753710796,5,"Air"
"Air - Solvent",0.991428034751524,5,"Air"
"Air - Solvent",1.03340740468915,5,"Air"
"Air - Solvent",1.24900812252311,5,"Air"
"Air - Solvent",1.03581959332801,5,"Air"
"Air - Solvent",1.07664896563308,5,"Air"
"Air - Solvent",1.44424809465735,5,"Air"
"Air - Solvent",1.70564946652921,5,"Air"
"Air - Solvent",0.879400428160743,5,"Air"
"Air - Solvent",0.574331002841235,5,"Air"
"Air - Solvent",1.25305817163508,5,"Air"
"Air - Solvent",1.87198062143466,5,"Air"
"Air - Solvent",1.52302594896516,5,"Air"
"Air - Solvent",0.609885808740148,5,"Air"
"Air - Solvent",0.826417236721165,5,"Air"
"Air - Solvent",1.10873831260043,5,"Air"
"Air - Solvent",0.320485518761135,5,"Air"
"Air - Solvent",1.22876807831418,5,"Air"
"Air - Solvent",1.2232705544282,5,"Air"
"Air - Solvent",1.613836579261,5,"Air"
"Air - Solvent",1.52136462602041,5,"Air"
"Air - Solvent",1.24669635413569,5,"Air"
"Air - Solvent",0.630794060138507,5,"Air"
"Air - Solvent",0.767262500386801,5,"Air"
"Air - Solvent",0.584508600527645,5,"Air"
"Air - Solvent",1.08829919962228,5,"Air"
"Air - Solvent",1.06131311580029,5,"Air"
"Air - Solvent",1.83717435972796,5,"Air"
"Air - Solvent",0.42415321730186,5,"Air"
"Air - Solvent",0.857392969414398,5,"Air"
"Air - Solvent",1.32345594001907,5,"Air"
"Air - Solvent",1.57462955011174,5,"Air"
"Air - Solvent",0.956367672802656,5,"Air"
"Air - Solvent",0.967699290178651,5,"Air"
"Air - Solvent",1.37613292328687,5,"Air"
"Air - Solvent",1.26885165336096,5,"Air"
"Air - Solvent",0.930812074039555,5,"Air"
"Air - Solvent",0.968030316893204,5,"Air"
"Air - Solvent",1.30740711470931,5,"Air"
"Air - Solvent",1.50248356068702,5,"Air"
"Air - Solvent",1.06808131490781,5,"Air"
"Air - Solvent",1.73518935688077,5,"Air"
"Air - Solvent",1.24084862262544,5,"Air"
"Air - Solvent",1.15011038603436,5,"Air"
"Air - Solvent",0.91654737579,5,"Air"
"Air - Solvent",0.810608999494401,5,"Air"
"Air - Solvent",1.58231760617809,5,"Air"
"Air - Solvent",0.403390422348865,5,"Air"
"Air - Solvent",0.931594832124632,5,"Air"
"Air - Solvent",1.14552810668006,5,"Air"
"Air - Solvent",1.19339675804726,5,"Air"
"Air - Solvent",0.611608191501901,5,"Air"
"Air - Solvent",1.38434013521335,5,"Air"
"Air - Solvent",1.29318429463333,5,"Air"
"Air - Solvent",1.29263136036657,5,"Air"
"Air - Solvent",1.12949059322282,5,"Air"
"Air - Solvent",0.663539746880377,5,"Air"
"Air - Solvent",1.23986030232875,5,"Air"
"Air - Solvent",1.15112000919527,5,"Air"
"Air - Solvent",0.841950868150632,5,"Air"
"Air - Solvent",1.31141188217296,5,"Air"
"Air - Solvent",1.12166538385066,5,"Air"
"Air - Solvent",1.16002001620051,5,"Air"
"Air - Solvent",1.17168364832554,5,"Air"
"Air - Solvent",1.00716624970893,5,"Air"
"Air - Solvent",0.606567263479792,5,"Air"
"Air - Solvent",1.48600753190568,5,"Air"
"Air - Solvent",1.28099790821371,5,"Air"
"Air - Solvent",1.34372891724485,5,"Air"
"Air - Solvent",0.61375126516121,5,"Air"
"Air - Solvent",1.12138345244531,5,"Air"
"Air - Solvent",1.4695829093548,5,"Air"
"Air - Solvent",0.674511812387027,5,"Air"
"Air - Solvent",1.07384206630596,5,"Air"
"Air - Solvent",0.981312900928457,5,"Air"
"Air - Solvent",1.22026051205153,5,"Air"
"Air - Solvent",1.79499955313409,5,"Air"
"Air - Solvent",0.964001643815878,5,"Air"
"Air - Solvent",1.06098817541054,5,"Air"
"Air - Solvent",0.565285790954442,5,"Air"
"Air - Solvent",1.46466581311168,5,"Air"
"Air - Solvent",1.37418045765591,5,"Air"
"Air - Solvent",0.813645475338197,5,"Air"
"Air - Solvent",0.811487180929736,5,"Air"
"Air - Solvent",1.07790966052611,5,"Air"
"Air - Solvent",1.26648617999236,5,"Air"
"Air - Solvent",1.66014098258529,5,"Air"
"Air - Solvent",1.14187680548669,5,"Air"
"Air - Solvent",1.29772478260251,5,"Air"
"Air - Solvent",0.491964063898699,5,"Air"
"Air - Solvent",1.00716883204241,5,"Air"
"Air - Solvent",1.17202134374126,5,"Air"
"Air - Solvent",0.81112934140231,5,"Air"
"Air - Solvent",1.19189036528948,5,"Air"
"Air - Solvent",1.06640352635161,5,"Air"
"Air - Solvent",0.963758728036978,5,"Air"
"Air - Solvent",0.946214712433975,5,"Air"
"Air - Solvent",1.41833171153858,5,"Air"
"Air - Solvent",1.41155763869012,5,"Air"
"Air - Solvent",1.2995701247812,5,"Air"
"Air - Solvent",1.25496173097671,5,"Air"
"Air - Solvent",0.644584684592002,5,"Air"
"Air - Solvent",1.21137478199645,5,"Air"
"Air - Solvent",1.11454573148463,5,"Air"
"Air - Solvent",1.18159696839739,5,"Air"
"Air - Solvent",1.53097910853778,5,"Air"
"Air - Solvent",1.34993028208357,5,"Air"
"Air - Solvent",1.39787402814356,5,"Air"
"Air - Solvent",0.33881637005394,5,"Air"
"Air - Solvent",1.17789870093445,5,"Air"
"Air - Solvent",0.724713520677324,5,"Air"
"Air - Solvent",0.81872843843788,5,"Air"
"Air - Solvent",1.30356999150436,5,"Air"
"Air - Solvent",0.654106668486217,5,"Air"
"Air - Solvent",1.07849438772148,5,"Air"
"Air - Solvent",0.544783520876487,5,"Air"
"Air - Solvent",1.31014674729967,5,"Air"
"Air - Solvent",1.4364576222159,5,"Air"
"Air - Solvent",1.08838182824833,5,"Air"
"Air - Solvent",1.24227432393452,5,"Air"
"Air - Solvent",1.13083562667955,5,"Air"
"Air - Solvent",0.403420102443572,5,"Air"
"Air - Solvent",1.39271263988349,5,"Air"
"Air - Solvent",0.949333326327157,5,"Air"
"Air - Solvent",0.995727184475618,5,"Air"
"Air - Solvent",1.65981068343016,5,"Air"
"Air - Solvent",0.885664153917083,5,"Air"
"Air - Solvent",0.28993120278808,5,"Air"
"Air - Solvent",1.37486785504593,5,"Air"
"Air - Solvent",1.05638526243596,5,"Air"
"Air - Solvent",1.22523084775994,5,"Air"
"Air - Solvent",1.26958810752374,5,"Air"
"Air - Solvent",1.24049779375327,5,"Air"
"Air - Solvent",0.987502792109872,5,"Air"
"Air - Solvent",0.956281682901303,5,"Air"
"Air - Solvent",0.78063457626489,5,"Air"
"Air - Solvent",0.713248770806449,5,"Air"
"Air - Solvent",1.32276544574814,5,"Air"
"Air - Solvent",0.845344599922798,5,"Air"
"Air - Solvent",1.04054753993819,5,"Air"
"Air - Solvent",1.16455523792673,5,"Air"
"Air - Solvent",1.67303452863926,5,"Air"
"Air - Solvent",1.34777081267213,5,"Air"
"Air - Solvent",0.883908294958488,5,"Air"
"Air - Solvent",1.30434791506098,5,"Air"
"Air - Solvent",0.96061199572479,5,"Air"
"Air - Solvent",1.27935274473209,5,"Air"
"Air - Solvent",1.26621549970641,5,"Air"
"Air - Solvent",0.872655308885149,5,"Air"
"Air - Solvent",1.01740751854564,5,"Air"
"Air - Solvent",0.75692178977662,5,"Air"
"Air - Solvent",0.557257158885152,5,"Air"
"Air - Solvent",0.967310875671358,5,"Air"
"Air - Solvent",1.63268397701812,5,"Air"
"Air - Solvent",0.893167841650645,5,"Air"
"Air - Solvent",1.60951204228566,5,"Air"
"Air - Solvent",1.52953050052331,5,"Air"
"Air - Solvent",1.15665851804702,5,"Air"
"Air - Solvent",0.738340335868649,5,"Air"
"Air - Solvent",0.353960999624551,5,"Air"
"Air - Solvent",0.748885996180644,5,"Air"
"Air - Solvent",0.705298829824057,5,"Air"
"Air - Solvent",1.10348506096645,5,"Air"
"Air - Solvent",1.21291126466547,5,"Air"
"Air - Solvent",0.766035017392323,5,"Air"
"Air - Solvent",1.06371049874594,5,"Air"
"Air - Solvent",1.24923541818365,5,"Air"
"Air - Solvent",1.18370564424997,5,"Air"
"Air - Solvent",1.22374525619321,5,"Air"
"Air - Solvent",1.34655712608579,5,"Air"
"Air - Solvent",1.07741604378254,5,"Air"
"Air - Solvent",1.13652863551276,5,"Air"
"Air - Solvent",0.309283936748676,5,"Air"
"Air - Solvent",1.3917143618599,5,"Air"
"Air - Solvent",1.11100836786679,5,"Air"
"Air - Solvent",0.44073530746225,5,"Air"
"Air - Solvent",0.404451791000339,5,"Air"
"Air - Solvent",1.23806045487801,5,"Air"
"Air - Solvent",1.02203524452094,5,"Air"
"Air - Solvent",1.02892667810168,5,"Air"
"Air - Solvent",1.43369176227808,5,"Air"
"Air - Solvent",0.865313271305466,5,"Air"
"Air - Solvent",0.823360703649739,5,"Air"
"Air - Solvent",0.735010304405286,5,"Air"
"Air - Solvent",1.46148770525266,5,"Air"
"Air - Solvent",1.19660831183551,5,"Air"
"Air - Solvent",1.05491940278284,5,"Air"
"Air - Solvent",1.02077569028017,5,"Air"
"Air - Solvent",0.45366055379196,5,"Air"
"Air - Solvent",0.226221826350131,5,"Air"
"Air - Solvent",1.24100515378126,5,"Air"
"Air - Solvent",1.43870267402296,5,"Air"
"Air - Solvent",1.14343671781801,5,"Air"
"Air - Solvent",1.24845384383405,5,"Air"
"Air - Solvent",1.07946049088378,5,"Air"
"Air - Solvent",0.801953580603242,5,"Air"
"Air - Solvent",0.777269033391577,5,"Air"
"Air - Solvent",1.37922756311517,5,"Air"
"Air - Solvent",0.951311017402768,5,"Air"
"Air - Solvent",1.08520112149286,5,"Air"
"Air - Solvent",1.60387592442711,5,"Air"
"Air - Solvent",1.31537794521151,5,"Air"
"Air - Solvent",0.941517984239242,5,"Air"
"Air - Solvent",0.950330329761691,5,"Air"
"Air - Solvent",0.998894414648238,5,"Air"
"Air - Solvent",1.15993090763471,5,"Air"
"Air - Solvent",1.11174986165738,5,"Air"
"Air - Solvent",1.02053216857514,5,"Air"
"Air - Solvent",0.891949319294531,5,"Air"
"Air - Solvent",1.27328282102982,5,"Air"
"Air - Solvent",1.86598789995398,5,"Air"
"Air - Solvent",1.2101160123866,5,"Air"
"Air - Solvent",0.83392224257307,5,"Air"
"Air - Solvent",0.666554363995798,5,"Air"
"Air - Solvent",0.984079383941345,5,"Air"
"Air - Solvent",1.00474670552779,5,"Air"
"Air - Solvent",0.840720670949103,5,"Air"
"Air - Solvent",0.576113433522071,5,"Air"
